,pval,z,HDScore
0,2.5914198939066385e-46,93.78248372072777,0.6337065306988607
1,2.2303125811696215e-231,466.49881453864646,0.6474516438415272
2,0.0,787.8092456369345,0.7321330062049116
3,3.190942736160059e-185,372.00292592231733,0.6960645981883616
4,0.0,867.6547783695754,0.6603497341264724
5,7.596551245623742e-92,180.908008021295,0.7014876661006128
6,1.2978235810872097e-158,319.0381169599541,0.6536776759458391
7,2.782878974699265e-212,423.7837410098808,0.6962048776572466
8,6.70191534276864e-28,57.777605292204576,0.5918870886087836
